timestamp,AC,ACA,AI,AIR,BN,BNP,BVI,CA,CAP,CS,DG,DSY,EDEN,EL,EN,ENGI,ERF,GLE,HO,KER,LR,MC,ML,MT,OR,ORA,PUB,RI,RMS,RNO,SAF,SAN,SGO,STLAP,STMPA,SU,TEP,TTE,URW,VIE
2025-04-23 07:00:00+00:00,40.34,16.55,176.1,138.58,74.08,73.47,27.16,13.814,131.4,40.28,118.9,33.88,32.31,256.7,37.675,18.856,53.52,41.42,250.3,176.04,93.48,504.8,30.975,24.99,372.1,12.68,87.52,96.74,2373.0,45.14,218.7,6.206,88.94,7.979,18.818,203.9,90.84,52.82,72.86,31.56
2025-04-23 08:00:00+00:00,40.66,16.65,175.88,139.58,74.17,74.29,27.24,13.82,131.84,40.42,119.24,33.88,32.31,257.1,37.67,18.706,53.74,41.9,250.15,177.88,93.82,506.9,31.09,25.3,374.86,12.686,87.22,96.74,2370.0,45.32,218.8,6.238,89.89,8.053,19.018,204.66,90.64,53.1,72.88,31.42
2025-04-23 09:00:00+00:00,40.4,16.63,175.4,139.28,73.69,74.24,27.28,13.766,131.76,40.22,119.08,33.89,32.09,256.7,37.6,18.628,53.66,41.89,247.5,177.66,94.22,505.4,30.94,25.27,373.6,12.632,86.65,96.46,2383.0,45.45,217.7,6.219,90.08,8.048,19.02,208.78,90.56,53.2,72.93,31.43
2025-04-23 10:00:00+00:00,40.34,16.586,174.88,139.48,73.94,74.25,27.21,13.766,131.6,40.3,119.2,33.92,32.0,257.8,37.62,18.642,54.0,41.92,247.5,177.56,94.44,504.9,30.94,25.38,374.86,12.648,87.18,96.0,2376.0,45.42,217.95,6.221,90.0,8.035,19.014,210.26,90.2,53.25,72.62,31.47
2025-04-23 11:00:00+00:00,40.26,16.598,174.14,138.48,74.02,74.04,27.21,13.752,131.96,40.22,118.86,33.81,32.05,255.9,37.52,18.64,54.78,42.075,245.1,175.86,93.98,503.26,30.99,25.51,374.12,12.606,87.2,95.94,2367.0,45.17,216.8,6.243,89.42,7.995,19.022,208.8,90.14,52.71,72.28,31.41
2025-04-23 12:00:00+00:00,40.36,16.602,173.82,138.98,73.97,74.07,27.22,13.816,132.5,40.11,118.66,34.0,32.02,256.0,37.55,18.652,55.42,42.15,247.1,176.89,94.76,503.5,31.05,25.68,375.36,12.59,87.23,96.24,2361.5,45.22,217.8,6.276,89.72,7.994,19.09,210.26,90.3,52.65,72.24,31.405
2025-04-23 13:00:00+00:00,40.72,16.65,173.94,139.48,74.06,74.52,27.24,13.8,133.6,40.17,119.16,34.27,32.26,258.7,37.61,18.664,55.4,42.26,247.3,181.36,95.6,514.3,31.03,25.9,379.76,12.586,87.41,97.84,2401.0,45.1,219.0,6.319,90.44,8.106,19.376,213.36,91.1,52.65,72.5,31.31
2025-04-23 14:00:00+00:00,40.625,16.708,174.84,139.84,74.2,74.465,27.23,13.76,132.76,40.39,119.36,33.985,32.27,256.95,37.6,18.718,55.4,42.15,249.7,176.5,94.86,506.3,30.94,25.83,378.0,12.63,87.1,97.14,2390.0,45.115,219.6,6.319,90.47,8.029,19.324,211.7,90.3,51.965,72.28,31.37
2025-04-23 15:00:00+00:00,40.6,16.816,178.0,138.66,74.44,73.94,27.08,13.726,132.3,40.17,118.0,33.86,32.09,257.3,37.62,18.866,55.28,41.81,249.0,176.5,94.56,502.9,30.73,25.51,375.6,12.63,86.26,96.16,2385.0,44.84,219.5,6.322,90.28,7.911,19.234,212.2,90.76,51.67,72.34,31.15
2025-04-24 07:00:00+00:00,40.3,16.696,176.99,138.0,75.54,71.34,27.4,13.68,130.66,40.33,119.5,31.08,31.9,249.4,37.61,18.79,53.5,41.62,239.5,163.58,94.26,488.7,30.685,25.21,375.14,12.714,86.34,95.92,2331.0,45.72,216.55,6.244,88.36,7.876,19.754,208.2,88.76,52.32,72.38,31.33
2025-04-24 08:00:00+00:00,40.27,16.66,177.24,137.34,75.5,71.14,27.74,13.73,130.84,40.34,119.76,31.6,32.0,251.1,37.66,18.782,53.84,41.51,240.2,167.58,94.38,493.0,30.64,25.18,379.2,12.68,86.34,96.26,2349.5,46.23,216.2,6.23,88.59,7.939,19.612,208.0,89.04,52.12,72.84,31.4
2025-04-24 09:00:00+00:00,40.32,16.7,178.46,137.53,75.39,71.2,27.76,13.74,130.82,40.41,119.9,31.49,32.06,251.5,37.71,18.664,54.5,41.62,242.1,166.51,94.5,495.0,30.755,25.285,379.26,12.632,86.34,96.26,2360.0,45.76,217.7,6.253,88.9,7.932,19.664,208.62,89.62,52.12,72.96,31.37
2025-04-24 10:00:00+00:00,40.47,16.71,178.82,137.97,75.5,71.47,28.0,13.75,131.84,40.495,119.8,31.51,32.065,250.85,37.715,18.676,54.48,41.545,241.4,168.14,94.92,497.86,30.74,25.36,379.06,12.7,86.38,96.54,2363.5,46.07,218.3,6.26,89.18,7.974,20.074,209.76,89.32,52.16,72.98,31.36
2025-04-24 11:00:00+00:00,40.48,16.71,179.14,137.28,75.34,71.67,27.92,13.738,131.72,40.38,119.7,31.85,32.04,250.95,37.59,18.706,54.64,41.59,241.3,168.68,94.74,497.96,30.69,25.32,378.26,12.65,86.56,96.41,2363.0,45.98,217.4,6.247,89.0,8.0215,20.266,209.26,89.34,52.38,72.58,31.33
2025-04-24 12:00:00+00:00,40.435,16.73,179.12,137.12,75.44,72.3,28.15,13.81,131.8,40.36,119.6,31.9,32.01,251.05,37.57,18.73,54.58,41.65,240.2,169.65,94.9,498.66,30.74,25.32,379.86,12.622,86.9,96.86,2362.5,45.67,217.95,6.214,89.32,8.0245,20.44,210.06,89.54,52.22,72.56,31.39
2025-04-24 13:00:00+00:00,40.66,16.696,178.61,137.16,75.44,72.6,28.26,13.776,131.8,40.22,119.66,32.46,31.95,251.1,37.515,18.66,54.06,41.7,238.6,171.9,95.36,499.8,30.75,25.43,378.7,12.62,87.06,96.78,2380.0,46.12,217.7,6.222,89.98,8.062,20.378,211.28,90.14,52.03,72.33,31.32
2025-04-24 14:00:00+00:00,40.675,16.682,178.76,137.58,75.55,72.53,28.3,13.756,131.96,40.225,120.08,32.04,31.79,251.1,37.69,18.682,54.35,41.7,240.7,171.08,95.44,499.96,30.665,25.52,379.6,12.62,87.11,96.58,2386.0,46.66,219.6,6.225,90.0,8.079,20.28,211.98,90.4,52.095,72.24,31.345
2025-04-24 15:00:00+00:00,40.8,16.75,179.12,137.22,75.08,72.13,28.12,13.816,132.0,40.27,120.86,32.17,31.88,251.8,37.76,18.816,54.06,41.98,241.9,173.26,95.8,503.3,30.74,25.55,381.66,12.75,87.08,96.98,2392.0,46.85,220.2,6.254,90.16,8.1,20.296,212.9,92.2,52.13,72.58,31.31
2025-04-25 07:00:00+00:00,42.71,16.81,178.88,141.44,74.96,72.88,28.04,13.826,128.5,40.6,120.46,32.09,32.14,252.5,37.92,17.46,54.32,42.3,236.7,174.68,96.34,500.6,31.53,25.69,376.66,12.552,89.18,95.74,2394.0,46.68,231.5,6.346,93.74,8.186,20.336,216.2,91.4,52.56,73.08,31.67
2025-04-25 08:00:00+00:00,42.83,16.83,179.16,141.14,75.04,72.96,27.84,13.764,128.8,40.52,120.48,32.46,32.14,253.2,37.76,17.41,54.18,42.41,236.9,174.48,96.42,501.5,31.68,25.74,376.8,12.452,89.32,96.0,2395.5,46.78,231.7,6.37,94.4,8.189,20.32,216.9,91.45,52.615,72.96,31.58
2025-04-25 09:00:00+00:00,42.66,16.822,179.42,141.3,75.33,72.86,27.84,13.804,129.56,40.55,120.7,32.65,28.88,253.2,37.73,17.406,54.31,42.5,238.4,173.86,96.64,501.7,31.54,25.79,376.86,12.44,89.4,96.14,2390.0,46.85,231.9,6.373,94.28,8.174,20.43,218.8,91.71,52.68,72.98,31.61
2025-04-25 10:00:00+00:00,42.26,16.816,178.74,140.18,75.54,72.65,27.94,13.85,128.3,40.545,120.76,32.51,29.22,251.9,37.72,17.402,54.36,42.48,238.5,172.76,96.54,498.76,31.33,25.63,375.66,12.446,89.0,95.86,2378.5,46.81,228.5,6.348,93.34,8.11,20.14,217.46,91.46,52.34,72.81,31.565
2025-04-25 11:00:00+00:00,42.48,16.824,179.04,140.18,75.48,72.83,27.99,13.864,128.5,40.59,120.92,32.455,27.91,252.15,37.77,17.43,54.41,42.46,237.7,172.78,96.68,499.46,31.3,25.705,376.4,12.51,88.86,95.86,2377.0,46.97,229.3,6.336,93.6,8.1365,20.184,217.36,91.43,52.52,72.94,31.66
2025-04-25 12:00:00+00:00,42.7,16.816,179.28,140.69,75.39,72.72,28.1,13.85,129.4,40.71,120.72,32.54,26.91,252.6,37.69,17.426,54.3,42.48,237.3,173.82,96.55,499.86,31.31,25.785,376.1,12.49,89.16,96.78,2386.0,47.03,230.6,6.365,93.94,8.187,20.28,217.7,91.82,52.625,72.9,31.64
2025-04-25 13:00:00+00:00,43.025,16.866,178.96,141.06,75.22,72.92,28.09,13.86,129.7,40.73,121.12,32.41,26.64,251.7,37.79,17.426,54.38,42.65,235.4,173.86,96.78,498.5,31.36,25.97,376.32,12.45,89.44,96.2,2376.0,46.91,230.8,6.3845,94.46,8.136,20.376,218.36,91.54,52.83,72.78,31.67
2025-04-25 14:00:00+00:00,43.01,16.87,178.02,140.88,75.0,72.68,27.87,13.836,129.72,40.61,121.08,32.5,26.55,252.2,37.875,17.402,54.12,42.695,234.6,174.02,96.6,498.96,31.34,25.97,375.46,12.402,89.04,95.82,2382.5,46.56,230.2,6.391,94.64,8.1595,20.496,218.42,91.49,52.64,72.92,31.6
2025-04-25 15:00:00+00:00,43.12,16.96,178.9,141.32,74.7,72.85,27.9,13.75,130.3,40.69,121.0,32.55,26.49,253.3,37.77,17.574,53.86,42.81,234.6,174.54,97.06,499.96,31.44,25.94,375.36,12.33,88.82,95.78,2384.0,46.93,230.1,6.399,94.72,8.136,20.37,218.16,92.14,52.84,73.16,31.5
2025-04-28 07:00:00+00:00,43.42,17.096,179.02,143.0,75.02,73.77,27.84,13.836,131.76,40.915,122.1,32.72,26.17,252.0,38.13,17.538,53.39,43.19,233.6,176.26,96.84,503.3,31.46,26.12,376.9,12.4,88.92,96.58,2385.0,47.42,229.75,6.436,94.46,8.335,20.446,216.9,92.36,52.91,73.34,31.76
2025-04-28 08:00:00+00:00,43.5,17.114,178.82,143.28,75.08,74.15,27.72,13.794,131.28,40.925,122.18,32.63,25.73,252.2,38.075,17.63,53.5,43.165,233.45,178.62,96.98,504.9,31.48,26.14,377.44,12.416,88.98,96.6,2395.0,46.99,230.7,6.465,94.92,8.34,20.536,217.96,93.0,52.91,73.58,31.81
2025-04-28 09:00:00+00:00,43.53,17.136,178.84,143.84,75.08,73.96,27.7,13.786,131.4,40.98,122.46,32.66,26.23,252.1,38.11,17.664,53.42,43.31,234.6,178.9,97.16,505.5,31.55,26.21,379.0,12.416,88.94,96.6,2398.0,46.975,232.2,6.474,95.88,8.344,20.546,218.1,93.84,52.82,73.86,31.83
2025-04-28 10:00:00+00:00,43.555,17.16,179.26,144.24,74.88,73.985,27.64,13.68,131.6,40.995,122.26,32.5,26.4,251.2,38.09,17.616,53.48,43.41,234.7,178.1,97.18,502.7,31.58,26.205,379.5,12.38,88.7,96.04,2389.5,46.85,231.8,6.467,95.96,8.317,20.528,218.78,93.66,52.84,73.88,31.7
2025-04-28 11:00:00+00:00,43.35,17.16,179.12,144.68,74.94,74.13,27.55,13.7,131.46,41.035,122.32,32.38,26.55,251.8,38.13,17.552,53.76,43.45,234.7,178.92,97.18,504.3,31.675,26.31,380.76,12.368,88.45,96.02,2398.0,46.66,233.0,6.499,96.36,8.317,20.566,218.6,93.82,52.91,74.04,31.71
2025-04-28 12:00:00+00:00,43.24,17.18,179.26,145.56,74.9,74.44,27.63,13.7,131.42,41.02,122.26,32.38,26.59,251.4,38.1,17.578,53.72,43.49,236.6,179.68,97.34,504.4,31.715,26.3,379.36,12.368,88.41,95.8,2403.0,46.65,234.05,6.499,96.82,8.281,20.536,219.06,94.1,52.9,73.94,31.74
2025-04-28 13:00:00+00:00,43.265,17.168,179.3,145.54,74.66,74.27,27.72,13.69,131.26,41.12,122.1,32.05,26.365,251.6,38.16,17.574,53.65,43.5,236.0,178.8,97.5,503.4,31.6,26.46,379.96,12.34,88.11,94.94,2399.0,46.62,234.4,6.538,96.98,8.297,20.546,219.0,93.96,52.84,73.89,31.77
2025-04-28 14:00:00+00:00,42.83,17.12,178.36,145.32,74.66,74.12,27.66,13.73,130.56,41.02,121.8,31.92,26.22,250.3,38.17,17.548,53.78,43.3,234.6,178.53,97.16,502.6,31.66,26.52,378.78,12.36,88.92,94.72,2393.5,46.63,232.7,6.546,96.54,8.249,20.256,218.26,94.08,52.93,73.9,31.715
2025-04-28 15:00:00+00:00,42.74,17.126,178.58,144.38,74.8,73.93,27.64,13.676,130.6,41.07,119.66,31.92,26.02,250.4,38.11,17.69,53.46,43.32,234.3,178.2,96.94,501.3,31.74,26.3,379.96,12.39,88.86,95.14,2393.0,46.51,231.3,6.549,95.02,8.212,20.23,205.0,94.46,52.98,73.94,31.59
2025-04-29 07:00:00+00:00,42.965,17.394,176.88,145.5,75.1,75.42,27.46,13.78,140.5,41.09,122.36,32.305,25.3,249.85,38.24,17.596,54.1,44.39,238.3,180.1,96.54,500.6,31.89,26.6,383.36,12.384,89.66,95.8,2406.0,47.11,233.6,6.516,97.28,8.524,20.24,203.5,95.94,52.54,74.78,31.79
2025-04-29 08:00:00+00:00,42.86,17.304,178.18,145.26,75.23,75.15,27.46,13.76,140.66,41.1,122.36,32.64,25.8,250.3,38.2,17.734,54.28,44.28,237.0,180.06,96.26,500.3,31.83,26.61,383.76,12.416,89.78,95.95,2413.0,47.29,232.65,6.47,97.44,8.441,20.21,201.76,95.53,52.14,74.86,31.79
2025-04-29 09:00:00+00:00,42.8,17.296,178.56,145.12,75.33,75.08,27.42,13.73,140.3,41.02,122.56,32.53,25.495,250.2,38.25,17.75,54.31,44.36,236.8,179.28,95.92,499.5,31.8,26.69,384.2,12.436,89.48,95.7,2406.0,47.14,232.75,6.4635,97.24,8.4,20.21,200.3,96.08,52.35,74.78,31.86
2025-04-29 10:00:00+00:00,42.67,17.26,178.68,144.08,75.42,74.58,27.33,13.676,138.18,41.05,122.36,32.455,25.33,249.8,38.25,17.79,54.34,44.1,236.9,178.76,95.64,497.86,31.69,26.475,384.4,12.456,88.84,95.52,2399.0,46.73,232.2,6.415,96.98,8.228,20.026,202.02,94.66,52.15,74.68,31.79
2025-04-29 11:00:00+00:00,42.79,17.304,179.06,144.4,75.21,74.76,27.3,13.696,138.26,41.13,122.46,32.37,25.46,250.5,38.29,17.816,54.43,44.08,238.0,178.34,95.46,496.96,31.77,26.52,383.86,12.472,89.23,95.32,2396.0,46.92,232.8,6.422,96.9,8.263,20.036,201.08,94.78,52.27,74.58,31.85
2025-04-29 12:00:00+00:00,42.64,17.282,178.54,144.06,74.82,74.85,27.27,13.68,137.6,41.09,122.4,32.51,25.63,250.1,38.3,17.858,54.38,44.11,237.5,178.07,95.16,495.3,31.75,26.48,384.36,12.446,89.2,95.0,2387.0,46.885,232.05,6.407,96.91,8.2675,20.01,201.5,94.33,52.29,74.12,31.93
2025-04-29 13:00:00+00:00,42.92,17.286,178.59,144.16,75.02,75.0,27.27,13.646,136.9,41.23,122.28,32.47,25.82,249.8,38.26,17.918,54.2,44.065,238.7,177.56,94.92,492.9,31.56,26.53,384.16,12.5,89.24,95.08,2390.0,46.91,231.65,6.405,96.54,8.292,19.96,201.86,94.24,52.45,74.06,31.925
2025-04-29 14:00:00+00:00,42.96,17.296,178.88,144.22,75.12,75.03,27.27,13.652,135.9,41.46,122.42,32.32,25.82,250.2,38.25,17.88,54.04,43.995,238.8,178.4,95.04,492.64,31.58,26.555,386.56,12.516,89.26,95.08,2394.0,47.31,231.95,6.433,96.18,8.325,20.138,203.6,94.7,52.59,73.88,31.885
2025-04-29 15:00:00+00:00,42.7,17.196,179.38,144.46,75.2,75.17,27.3,13.726,138.0,41.42,122.96,32.3,26.16,251.1,38.29,17.89,54.1,43.96,239.6,178.38,94.9,493.36,31.59,26.36,387.86,12.6,88.94,94.56,2387.0,47.31,231.4,6.431,96.08,8.281,20.106,202.6,94.1,52.38,73.5,31.95
2025-04-30 07:00:00+00:00,42.76,16.61,180.62,145.02,75.83,74.66,27.39,13.738,138.58,41.52,122.66,32.29,27.11,253.2,38.44,17.926,54.98,46.16,241.4,179.06,95.5,489.46,31.74,25.21,388.4,12.672,89.14,96.45,2377.0,47.43,232.2,6.252,96.76,8.409,20.09,204.1,95.66,50.43,73.64,32.05
2025-04-30 08:00:00+00:00,42.77,16.43,180.6,145.62,75.61,73.86,27.48,13.756,139.06,41.37,122.5,32.54,27.78,253.0,38.395,17.91,54.64,44.34,243.2,179.9,96.08,489.3,31.92,25.365,387.7,12.63,89.36,96.36,2380.0,47.26,232.7,6.131,96.79,8.4465,20.06,205.3,95.68,50.57,73.72,32.06
2025-04-30 09:00:00+00:00,42.98,16.586,180.3,146.26,75.72,74.26,27.66,13.752,139.16,41.66,122.8,32.61,28.32,253.9,38.48,17.936,55.02,43.8,243.5,180.32,96.12,490.12,32.06,25.16,388.76,12.706,89.38,96.4,2372.5,47.48,233.0,6.126,96.96,8.461,20.086,206.0,96.28,50.92,74.12,32.065
2025-04-30 10:00:00+00:00,43.01,16.63,180.4,146.22,75.84,73.92,27.68,13.806,139.0,41.74,123.16,32.6,28.39,253.2,38.54,17.976,55.16,43.895,243.0,180.0,96.1,491.9,32.015,25.02,388.5,12.73,89.18,96.3,2379.5,47.14,233.4,6.081,96.96,8.376,20.066,205.76,96.8,50.79,73.98,32.255
2025-04-30 11:00:00+00:00,43.26,16.506,180.55,147.18,75.87,73.83,27.83,13.776,139.1,41.71,123.06,32.67,28.335,252.8,38.6,17.95,55.11,44.17,243.3,179.54,96.38,491.16,32.0,24.98,389.76,12.72,89.3,96.26,2386.0,47.165,233.7,6.074,96.78,8.3965,20.02,205.06,97.2,50.97,73.91,32.23
2025-04-30 12:00:00+00:00,42.7,16.41,179.28,145.54,75.81,73.21,27.64,13.696,137.72,41.465,122.4,32.315,27.92,251.4,38.415,17.964,54.93,43.64,242.75,177.16,95.12,485.46,31.77,24.71,388.1,12.748,88.38,95.82,2368.0,46.59,231.0,6.043,94.84,8.216,19.644,201.46,95.98,50.73,73.4,32.03
2025-04-30 13:00:00+00:00,42.515,16.4,178.78,144.98,75.6,73.53,27.55,13.566,136.2,41.36,122.36,32.08,27.46,251.2,38.44,17.93,54.94,44.28,242.4,175.4,95.08,484.02,31.72,25.07,385.2,12.72,87.79,94.43,2361.0,46.39,230.4,6.061,94.99,8.093,19.44,201.0,94.94,50.42,73.41,31.89
2025-04-30 14:00:00+00:00,42.86,16.478,180.08,146.3,75.82,73.99,27.61,13.512,138.66,41.55,122.56,32.495,27.58,252.7,38.53,18.02,55.26,45.31,244.05,177.76,95.58,489.06,31.94,25.8,384.76,12.74,88.4,94.36,2376.5,46.75,231.85,6.169,95.48,8.164,19.666,202.56,95.72,50.73,73.96,31.95
2025-04-30 15:00:00+00:00,43.28,16.536,180.8,148.74,75.86,74.61,27.88,13.596,139.96,41.89,123.2,32.82,27.38,253.1,38.55,18.206,55.48,45.56,243.9,178.26,96.3,488.8,32.23,25.92,386.46,12.786,89.26,95.22,2394.0,46.68,233.6,6.16,95.3,8.156,19.884,204.3,96.26,50.59,74.76,32.26
2025-05-02 07:00:00+00:00,44.16,16.626,183.2,153.72,75.98,75.73,28.02,13.63,140.4,42.03,124.62,33.09,27.395,255.4,38.86,18.07,55.82,46.08,251.35,180.92,98.66,487.06,32.6,26.67,383.46,12.8,90.38,95.43,2388.0,47.17,238.2,6.298,97.98,8.249,20.312,211.8,93.48,50.91,75.92,32.41
2025-05-02 08:00:00+00:00,44.12,16.57,184.24,153.8,76.25,75.29,28.07,13.608,140.7,42.08,124.7,33.1,27.28,254.9,38.865,18.09,55.96,46.08,252.8,180.96,98.74,490.06,32.47,26.67,387.2,12.776,90.82,95.6,2396.0,46.97,238.85,6.26,97.84,8.182,20.24,211.3,92.68,50.92,75.58,32.33
2025-05-02 09:00:00+00:00,44.14,16.516,183.88,154.44,76.38,75.49,28.22,13.6,141.84,42.16,124.86,33.42,27.15,255.3,38.94,18.074,56.32,45.95,253.5,180.94,98.9,490.96,32.55,26.7,387.6,12.76,90.68,95.88,2406.0,46.905,239.9,6.288,98.02,8.217,20.36,212.9,92.14,51.07,75.82,32.39
2025-05-02 10:00:00+00:00,44.12,16.478,183.74,154.44,76.45,75.45,28.2,13.6,141.46,42.13,124.8,33.45,27.22,254.4,38.81,18.04,56.46,45.8,253.8,181.48,98.86,492.6,32.44,26.84,388.5,12.724,90.62,95.86,2410.0,46.99,240.2,6.252,97.84,8.319,20.36,212.46,90.98,51.005,75.86,32.26
2025-05-02 11:00:00+00:00,44.17,16.464,183.58,153.86,76.61,75.64,28.22,13.598,141.3,42.19,124.82,33.47,27.215,255.0,38.905,18.116,56.4,45.96,254.7,180.9,98.38,492.0,32.565,26.7,390.06,12.766,90.68,96.06,2410.0,46.79,240.1,6.244,97.68,8.267,20.286,210.7,90.94,50.84,75.81,32.295
2025-05-02 12:00:00+00:00,44.47,16.522,184.36,155.32,76.66,76.43,28.24,13.6,142.84,42.38,125.28,33.54,27.13,256.4,39.07,18.016,56.46,46.38,254.9,182.41,98.56,493.0,32.69,27.06,392.6,12.762,91.12,96.38,2434.0,47.16,242.45,6.305,98.6,8.4,20.446,214.0,89.78,51.14,76.06,32.3
2025-05-02 13:00:00+00:00,44.42,16.51,184.2,154.36,76.84,76.13,28.1,13.572,142.84,42.33,125.28,33.26,26.99,256.1,39.155,17.988,56.44,46.36,254.8,181.64,97.94,492.8,32.59,26.83,391.9,12.71,90.74,95.9,2437.0,46.91,241.75,6.282,98.56,8.271,20.53,213.4,90.04,50.24,76.06,32.25
2025-05-02 14:00:00+00:00,44.815,16.552,185.01,154.7,77.13,76.55,28.22,13.642,143.2,42.575,125.86,33.355,26.99,257.6,39.235,18.098,56.76,46.57,254.8,184.18,98.68,496.7,32.76,27.065,394.2,12.76,91.24,96.38,2454.0,47.42,242.75,6.306,98.9,8.384,20.656,216.3,90.26,50.645,76.28,32.41
2025-05-02 15:00:00+00:00,44.72,16.47,185.64,154.8,76.94,76.29,28.16,13.696,142.96,42.53,124.86,33.61,27.08,257.9,38.89,18.096,56.58,46.51,250.9,184.8,98.66,497.5,32.7,27.07,393.8,12.676,91.18,96.48,2461.0,47.38,243.8,6.343,99.06,8.437,20.72,216.06,89.36,50.94,76.2,32.16
2025-05-05 07:00:00+00:00,44.64,16.544,185.12,155.96,75.1,76.52,28.29,13.67,142.24,40.56,125.08,33.3,27.02,257.4,37.6,18.116,57.2,46.125,252.5,180.34,99.54,495.6,32.745,26.82,388.6,12.732,91.24,96.74,2442.5,47.42,241.5,6.36,98.8,8.414,20.606,214.92,87.38,50.61,76.74,32.25
2025-05-05 08:00:00+00:00,44.52,16.596,185.02,156.16,74.96,76.42,28.26,13.65,142.16,40.665,124.98,33.25,27.12,257.1,37.61,18.09,57.14,46.46,252.2,178.66,99.36,492.9,32.715,26.87,388.18,12.75,91.14,96.4,2432.0,47.58,241.8,6.3475,98.48,8.427,20.606,214.66,86.92,50.42,76.74,32.21
2025-05-05 09:00:00+00:00,44.625,16.64,184.0,156.2,74.75,76.37,28.22,13.59,142.6,40.87,124.8,33.28,27.1,256.8,37.575,18.14,57.06,46.62,252.9,177.74,99.36,493.56,32.76,26.92,388.7,12.776,91.14,96.48,2434.5,47.82,241.6,6.335,98.12,8.411,20.64,214.36,86.32,50.785,76.9,32.26
2025-05-05 10:00:00+00:00,44.57,16.642,183.9,156.28,74.78,76.355,28.15,13.616,142.76,41.07,125.02,33.33,27.06,256.7,37.62,18.14,57.03,46.51,253.2,176.92,99.26,492.0,32.81,26.84,388.62,12.74,91.16,96.66,2432.0,47.9,242.25,6.334,97.98,8.444,20.676,213.42,86.14,50.92,77.02,32.31
2025-05-05 11:00:00+00:00,44.6,16.62,183.56,156.65,74.85,76.08,28.16,13.596,142.6,40.89,124.72,33.29,27.055,256.6,37.61,18.144,57.08,46.28,253.0,176.86,99.24,491.96,32.78,26.86,388.86,12.768,91.09,96.6,2437.5,47.83,242.6,6.363,97.96,8.433,20.63,213.18,86.78,50.84,77.18,32.25
2025-05-05 12:00:00+00:00,44.69,16.61,183.05,157.88,74.84,76.25,28.17,13.596,142.5,40.825,124.86,33.3,27.11,256.2,37.69,18.14,57.17,46.35,253.2,176.26,99.34,491.9,32.795,26.86,387.92,12.776,91.1,96.32,2440.0,48.09,243.45,6.38,97.8,8.434,20.706,213.3,87.24,50.75,76.94,32.28
2025-05-05 13:00:00+00:00,44.71,16.614,183.0,157.98,74.78,76.335,28.17,13.57,142.06,40.98,124.76,33.31,27.24,256.7,37.69,18.16,56.93,46.23,251.95,176.68,99.52,493.1,32.7,26.89,389.8,12.724,91.4,96.44,2452.0,48.2,243.2,6.379,97.72,8.403,20.52,213.76,86.9,50.63,76.66,32.14
2025-05-05 14:00:00+00:00,44.74,16.6,183.33,158.59,74.85,76.58,28.18,13.55,142.3,41.19,125.04,33.3,27.25,257.25,37.79,18.16,57.24,46.49,252.0,176.72,99.64,492.48,32.72,26.935,389.76,12.72,91.35,96.42,2463.0,47.94,243.15,6.374,97.89,8.407,20.456,213.26,87.63,50.58,76.86,32.19
2025-05-05 15:00:00+00:00,44.78,16.56,184.36,158.0,74.96,76.75,28.24,13.6,142.0,41.48,126.86,33.29,27.4,256.9,37.6,18.156,57.9,46.4,251.4,176.84,99.42,491.9,32.91,26.9,390.86,12.65,91.56,96.32,2495.0,47.43,243.9,6.387,98.62,8.455,20.436,212.8,87.72,50.41,76.68,32.12
2025-05-06 07:00:00+00:00,44.54,16.586,184.5,155.54,75.3,76.25,28.32,13.696,142.84,41.11,125.62,33.14,27.34,255.45,37.92,18.256,57.34,46.41,248.1,174.2,98.98,490.22,32.785,26.61,385.9,12.77,91.79,96.74,2436.0,47.97,239.95,6.401,97.32,8.33,20.286,212.16,89.23,50.89,76.31,32.46
2025-05-06 08:00:00+00:00,44.45,16.594,184.48,154.66,75.36,75.9,28.24,13.63,141.7,40.97,125.0,33.01,27.21,253.7,37.89,18.266,57.1,45.85,247.85,173.72,98.22,488.06,32.56,26.36,385.96,12.794,90.74,96.76,2419.5,47.38,240.0,6.3455,96.84,8.222,20.144,211.0,89.15,51.01,76.2,32.34
2025-05-06 09:00:00+00:00,44.495,16.598,183.9,154.98,75.08,75.83,28.19,13.616,141.52,40.94,124.96,33.0,27.13,253.0,37.84,18.266,57.02,45.83,248.6,172.57,98.18,487.0,32.44,26.29,383.8,12.766,90.52,96.52,2420.5,47.44,240.1,6.348,97.02,8.204,20.116,211.16,88.72,51.0,76.14,32.255
2025-05-06 10:00:00+00:00,44.56,16.616,184.44,155.74,75.22,75.91,28.28,13.672,142.4,40.98,125.36,33.135,27.23,253.55,38.0,18.27,57.32,45.85,249.2,174.08,98.38,489.28,32.39,26.295,384.8,12.794,91.18,96.72,2432.0,47.39,241.2,6.348,97.54,8.2,20.1,212.2,89.02,50.67,76.58,32.32
2025-05-06 11:00:00+00:00,44.68,16.62,184.66,156.0,75.26,75.97,28.3,13.7,142.6,40.99,125.46,33.1,27.29,253.8,38.02,18.3,57.18,45.8,249.85,173.77,98.3,488.86,32.385,26.35,385.7,12.802,91.4,96.72,2427.0,47.56,241.55,6.354,97.4,8.225,20.01,211.6,89.4,50.96,76.58,32.36
